Source,Target,Doc.1990,Doc.1991,Doc.1992,Doc.1993,Doc.1994,Doc.1995,Doc.1996,Doc.1997,Doc.1998,Doc.1999,Doc.2000,Doc.2001,Doc.2002,Doc.2003,Doc.2004,Doc.2005,Doc.2006,Doc.2007,Doc.2008,Doc.2009,Doc.2010,Doc.2011,Doc.2012,Doc.2013,Doc.2014,Doc.2015,Doc.2016,Doc.2017,Doc.2018
MIR10B,HUNTINGTON DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,6,6
MIR1202,DEPRESSION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
MIR124-1,DEPRESSION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3
MIR132,ALZHEIMER DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4
MIR132,DEPRESSION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,6,6,6
MIR132,SCHIZOPHRENIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,7,7,7
MIR133B,PARKINSON'S DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6
MIR134,DEPRESSION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MIR137,AUTISM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
MIR137,SCHIZOPHRENIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,21,27,26,29
MIR146A,ALZHEIMER DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4
MIR155,ALZHEIMER DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
MIR16-1,DEPRESSION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,5,7,7
MIR16-1,PARKINSON'S DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
MIR182,BIPOLAR AFFECTIVE PSYCHOSIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
MIR182,DEPRESSION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,4
MIR183,SCHIZOPHRENIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
MIR195,DEMENTIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2
MIR195,SCHIZOPHRENIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3,3
MIR206,ALZHEIMER DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
MIR206,SCHIZOPHRENIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
MIR21,AUTISM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
MIR212,ALZHEIMER DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3
MIR219-1,SCHIZOPHRENIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,5,7,7,7
MIR221,PARKINSON'S DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MIR29C,ALZHEIMER DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3
MIR29C,BIPOLAR AFFECTIVE PSYCHOSIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,3
MIR30E,SCHIZOPHRENIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,3,3
MIR342,ALZHEIMER DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
MIR346,SCHIZOPHRENIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3,3,3
MIR34A,ALZHEIMER DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,5,5
MIR34A,BIPOLAR AFFECTIVE PSYCHOSIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3
MIR34C,ALZHEIMER DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
MIR433,PARKINSON'S DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,5,6,5
MIR497,SCHIZOPHRENIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3
MIR615,HUNTINGTON DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
MIR656,AUTISM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
MIR-7,PARKINSON'S DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,5,4,5
MIR708,BIPOLAR AFFECTIVE PSYCHOSIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
MLC1,SCHIZOPHRENIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3,3,3,3,4,4,4,4,3,4,4
MLH1,HUNTINGTON DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2
MLH3,HUNTINGTON DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2
MME,ALZHEIMER DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,2,5,6,9,11,12,14,15,18,23,27,30,32,38,41,42,47
MME,DEMENTIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3,3,3,3
MME,DEPRESSION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,5,5,6,7,7,7,8,8,8,9,9,9
MMEL1,ALZHEIMER DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
MMP16,SCHIZOPHRENIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MMP2,DEPRESSION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
MMP24,ALZHEIMER DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
MMP3,ALZHEIMER DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,3,3,6,6,6,6,6
MMP3,DEMENTIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2
MMP3,PARKINSON'S DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
MMP9,ALZHEIMER DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,4,5,7,7,8,8,8,8,8,8,8,8
MMP9,AUTISM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
MMP9,BIPOLAR AFFECTIVE PSYCHOSIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,3,4,5,5
MMP9,DEMENTIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
MMP9,SCHIZOPHRENIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,4,5,6,6,6,10,10
MMP9,PARKINSON'S DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3
MOG,SCHIZOPHRENIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2
MPI,SCHIZOPHRENIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3
MPO,ALZHEIMER DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5
MPO,AUTISM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,4,4,4,4
MPO,PARKINSON'S DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,4,4
MSC,ALZHEIMER DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
MSC,PARKINSON'S DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,20,7,9,9
MSRA,ALZHEIMER DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,3,3,2,2
MSX2,ALZHEIMER DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,2,2,3,2,2,4,3,3,3
MT3,ALZHEIMER DISEASE,0,0,0,0,2,3,3,3,3,3,3,3,4,7,7,8,8,9,9,9,9,9,9,9,10,10,10,10,10
MT-CO1,DEMENTIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
MT-CO1,SCHIZOPHRENIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2
MTHFD1,ALZHEIMER DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2
MTHFR,ALZHEIMER DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,3,3,3,4,4,4,4,4,4
MTHFR,AUTISM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,6,6,6,7,7,8,8,8,8,8
MTHFR,BIPOLAR AFFECTIVE PSYCHOSIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
MTHFR,DEMENTIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
MTHFR,DEPRESSION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,4,4,4,5,5,6,7,12,12,12
MTHFR,SCHIZOPHRENIA,0,0,0,0,0,0,0,0,0,0,2,2,4,7,8,10,12,14,15,18,19,22,23,25,28,30,29,31,31
MTHFR,PARKINSON'S DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3
MTOR,ALZHEIMER DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,12,18,18
MTOR,AUTISM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,13,17,19
MTOR,DEPRESSION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,8,10,13,13
MTOR,SCHIZOPHRENIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,10,8,10
MTOR,HUNTINGTON DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,6,8,10,13,19,23,31,38,40,41
MTOR,PARKINSON'S DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,6,6,9,9,13,14,15
MTR,AUTISM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
MTR,SCHIZOPHRENIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3
MTSS1,PARKINSON'S DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,3
MUC22,ALZHEIMER DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2
MVP,ALZHEIMER DISEASE,0,0,0,0,0,0,0,0,0,2,5,6,7,7,7,8,9,10,9,9,9,9,9,10,9,10,10,10,10
MX1,ALZHEIMER DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,3,4,4,4,5,5,4,5
MYC,ALZHEIMER DISEASE,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
MYOCD,ALZHEIMER DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3
MYT1L,SCHIZOPHRENIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,4,4,4,4
NAE1,ALZHEIMER DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
NAT2,PARKINSON'S DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,6,6,6
NBEA,AUTISM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3,3,4,4,4,5,7,8,9
NBL1,PARKINSON'S DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
NBN,DEPRESSION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
NCAM1,ALZHEIMER DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3
NCAM1,BIPOLAR AFFECTIVE PSYCHOSIS,0,0,0,0,0,0,0,0,0,0,0,2,2,3,4,4,6,7,7,7,7,7,8,9,10,10,11,13,13
NCAM1,DEPRESSION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3
NCAM1,SCHIZOPHRENIA,0,0,0,0,0,2,2,2,2,2,2,2,3,4,5,5,5,7,8,8,10,10,9,9,9,11,17,12,12
NCAN,SCHIZOPHRENIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
NCL,BIPOLAR AFFECTIVE PSYCHOSIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
NCL,SCHIZOPHRENIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
NCL,PARKINSON'S DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
NCS1,BIPOLAR AFFECTIVE PSYCHOSIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
NCS1,SCHIZOPHRENIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2
NCSTN,ALZHEIMER DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,4,4,4,5,6,8,8,8,8,9,8
ND1,PARKINSON'S DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
ND2,ALZHEIMER DISEASE,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ND5,PARKINSON'S DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4
NDE1,SCHIZOPHRENIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,7,7,7,7,9,11,10,10
NDEL1,SCHIZOPHRENIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,7,7,8,8,9,10,13,18,15,16
NDP,ALZHEIMER DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
NDST3,BIPOLAR AFFECTIVE PSYCHOSIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3,3
NDST3,SCHIZOPHRENIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,3,4
NDUFV2,BIPOLAR AFFECTIVE PSYCHOSIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,3,4,4,4
NDUFV2,SCHIZOPHRENIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,3,4,4,4
NEAT1,HUNTINGTON DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
NEAT1,PARKINSON'S DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
NEDD4,PARKINSON'S DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
NEDD4L,PARKINSON'S DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
NEDD9,ALZHEIMER DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
NEFH,ALZHEIMER DISEASE,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4
NEFL,ALZHEIMER DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
NEFM,ALZHEIMER DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3,3,3,3,3,3,3
NEIL1,HUNTINGTON DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2
NEUROD1,SCHIZOPHRENIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
NEUROD6,ALZHEIMER DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
NEUROG1,SCHIZOPHRENIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2
NEUROKININ A,AUTISM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2
NF1,AUTISM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
NF2,PARKINSON'S DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,4,4,4
NFE2L2,ALZHEIMER DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,5,5,8,9,13,13
NFE2L2,DEPRESSION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,7,8,8
NFE2L2,HUNTINGTON DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,6
NFE2L2,PARKINSON'S DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,9,12,13,15,16,17,22,24,23
NF-KB,ALZHEIMER DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,7,7,8,8,7,8,10,10,11,13,16,20,19
NF-KB,AUTISM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,4,4,4,4
NF-KB,DEMENTIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3
NF-KB,DEPRESSION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,5,5
NF-KB,HUNTINGTON DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,3,3,4,4,4
NF-KB,PARKINSON'S DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,6,6,7
NFKB1,ALZHEIMER DISEASE,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,5,6,6,7,8,8,11,11,11,11,11,11,11,11
NFKB1,AUTISM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2
NFKB1,HUNTINGTON DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
NFKB1,PARKINSON'S DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,4,4,4
NGB,ALZHEIMER DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3,3
NGF,ALZHEIMER DISEASE,5,7,12,14,16,20,23,30,32,33,34,41,47,54,61,64,75,79,89,96,106,114,123,132,150,159,161,172,171
NGF,AUTISM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,4
NGF,DEMENTIA,0,0,0,0,0,0,0,0,0,0,4,5,6,6,9,9,11,11,11,12,12,12,13,13,14,15,17,18,18
NGF,DEPRESSION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,6,6
NGF,SCHIZOPHRENIA,0,0,0,0,0,2,2,2,2,3,3,3,3,4,4,4,5,6,6,8,9,9,9,10,13,14,16,15,15
NGF,HUNTINGTON DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2
NGF,PARKINSON'S DISEASE,0,0,0,0,0,2,2,2,3,3,3,3,5,5,5,6,6,7,8,10,11,13,16,20,23,26,27,30,30
NGFR,ALZHEIMER DISEASE,0,2,2,2,2,2,3,3,2,2,3,3,4,4,5,5,7,7,8,8,8,10,10,13,15,15,17,17,16
NGFR,DEPRESSION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,4,4
NGFR,HUNTINGTON DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,6
NGFR,PARKINSON'S DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,2,2
NKAPL,SCHIZOPHRENIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
NKX2-1,SCHIZOPHRENIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
NKX2-1,HUNTINGTON DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,5,5,6,6,6,8,8,8,8,8
NLGN1,AUTISM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
NLGN3,AUTISM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,4,5,11,12,14,18,22,26,29,30
NLGN4X,AUTISM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,4,8,10,13,17,21,26,30,34,37,37
NLGN4Y,AUTISM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4
NLN,DEPRESSION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
NLN,PARKINSON'S DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,4,4
NLRP1,ALZHEIMER DISEASE,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,4,3,3,4,4,4,4,5,5,7,9,7,8
NLRP1,DEPRESSION,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,4,4,4,4,6,6,7,8,11,15,16,17
NLRP1,SCHIZOPHRENIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
NLRP3,ALZHEIMER DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,5,7
NLRP3,DEPRESSION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,10
NLRP6,DEPRESSION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,9,9
NMS,DEPRESSION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,5
NMS,PARKINSON'S DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,17,13,14,14
NOD2,PARKINSON'S DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
NOS1,DEPRESSION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
NOS1,SCHIZOPHRENIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,4,4,4,5,5,5,5
NOS1,PARKINSON'S DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,4,4,4,4,4,4,8,5,6,7
