"Source","Target"
"Caspase activation via extrinsic apoptotic signalig pathway","TICAM2"
"MyD88-independent TLR3/TLR4 cascade","TICAM2"
"Activation of Matrix Metalloproteinases","TIMP1"
"Activation of Matrix Metalloproteinases","TIMP2"
"Apoptotic execution  phase","TJP1"
"Signaling by Hippo","TJP1"
"Signaling by Hippo","TJP2"
"Apoptotic execution  phase","TJP2"
"Metabolism of nucleotides","TK1"
"Metabolism of nucleotides","TK2"
"Signaling by NOTCH1","TLE1"
"Deactivation of the beta-catenin transactivating complex","TLE1"
"Signaling by NOTCH1","TLE2"
"Deactivation of the beta-catenin transactivating complex","TLE2"
"Deactivation of the beta-catenin transactivating complex","TLE3"
"Signaling by NOTCH1","TLE3"
"Signaling by NOTCH1","TLE4"
"Deactivation of the beta-catenin transactivating complex","TLE4"
"Collagen formation","TLL1"
"Collagen formation","TLL2"
"Unfolded Protein Response (UPR)","TLN1"
"MAP2K and MAPK activation","TLN1"
"Semaphorin interactions","TLN1"
"Platelet Aggregation (Plug Formation)","TLN1"
"Defensins","TLR1"
"Defensins","TLR2"
"Cytosolic sensors of pathogen-associated DNA","TLR3"
"MyD88-independent TLR3/TLR4 cascade","TLR3"
"Caspase activation via extrinsic apoptotic signalig pathway","TLR3"
"MyD88-independent TLR3/TLR4 cascade","TLR4"
"Caspase activation via extrinsic apoptotic signalig pathway","TLR4"
"Regulation of cholesterol biosynthesis by SREBP (SREBF)","TM7SF2"
"COPII (Coat Protein 2) Mediated Vesicle Transport","TMED10"
"Pre-NOTCH Expression and Processing","TMED2"
"COPII (Coat Protein 2) Mediated Vesicle Transport","TMED2"
"Cytosolic sensors of pathogen-associated DNA","STING1"
"TP53 Regulates Transcription of Cell Death Genes","TMEM219"
"Branched-chain amino acid catabolism","TMLHE"
"Non-integrin membrane-ECM interactions","TNC"
"ECM proteoglycans","TNC"
"Integrin cell surface interactions","TNC"
"Transcriptional regulation of white adipocyte differentiation","TNF"
"Death Receptor Signalling","TNF"
"RIG-I/MDA5 mediated induction of IFN-alpha/beta pathways","TNFAIP3"
"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways","TNFAIP3"
"Death Receptor Signalling","TNFAIP3"
"Death Receptor Signalling","TNFRSF10A"
"Caspase activation via extrinsic apoptotic signalig pathway","TNFRSF10A"
"TP53 Regulates Transcription of Cell Death Genes","TNFRSF10A"
"TP53 Regulates Transcription of Cell Death Genes","TNFRSF10B"
"Death Receptor Signalling","TNFRSF10B"
"Caspase activation via extrinsic apoptotic signalig pathway","TNFRSF10B"
"TP53 Regulates Transcription of Cell Death Genes","TNFRSF10C"
"TP53 Regulates Transcription of Cell Death Genes","TNFRSF10D"
"Costimulation by the CD28 family","TNFRSF14"
"Death Receptor Signalling","TNFRSF1A"
"Cellular response to heat stress","TNFRSF21"
"Caspase activation via extrinsic apoptotic signalig pathway","TNFSF10"
"Death Receptor Signalling","TNFSF10"
"Oxidative Stress Induced Senescence","TNIK"
"MyD88-independent TLR3/TLR4 cascade","TNIP2"
"TP53 Regulates Transcription of Cell Cycle Genes","TNKS1BP1"
"Deadenylation-dependent mRNA decay","TNKS1BP1"
"ECM proteoglycans","TNN"
"ECM proteoglycans","TNR"
"Pre-NOTCH Expression and Processing","TNRC6A"
"TP53 Regulates Metabolic Genes","TNRC6A"
"Oxidative Stress Induced Senescence","TNRC6A"
"TP53 Regulates Metabolic Genes","TNRC6B"
"Pre-NOTCH Expression and Processing","TNRC6B"
"Oxidative Stress Induced Senescence","TNRC6B"
"TP53 Regulates Metabolic Genes","TNRC6C"
"Pre-NOTCH Expression and Processing","TNRC6C"
"Oxidative Stress Induced Senescence","TNRC6C"
"ECM proteoglycans","TNXB"
"Pink/Parkin Mediated Mitophagy","TOMM20"
"Pink/Parkin Mediated Mitophagy","TOMM22"
"Pink/Parkin Mediated Mitophagy","TOMM40"
"Pink/Parkin Mediated Mitophagy","TOMM5"
"Pink/Parkin Mediated Mitophagy","TOMM6"
"Pink/Parkin Mediated Mitophagy","TOMM7"
"Pink/Parkin Mediated Mitophagy","TOMM70"
"SUMO E3 ligases SUMOylate target proteins","TOP1"
"SUMO E3 ligases SUMOylate target proteins","TOP2A"
"SUMO E3 ligases SUMOylate target proteins","TOP2B"
"Regulation of TP53 Activity through Phosphorylation","TOP3A"
"Regulation of TP53 Activity through Phosphorylation","TOPBP1"
"Regulation of TP53 Activity through Methylation","TP53"
"TP53 Regulates Metabolic Genes","TP53"
"Regulation of TP53 Activity through Phosphorylation","TP53"
"Regulation of TP53 Expression and Degradation","TP53"
"Regulation of TP53 Activity through Acetylation","TP53"
"TP53 Regulates Transcription of Cell Death Genes","TP53"
"Intrinsic Pathway for Apoptosis","TP53"
"SUMO E3 ligases SUMOylate target proteins","TP53"
"Oxidative Stress Induced Senescence","TP53"
"TP53 Regulates Transcription of Cell Cycle Genes","TP53"
"Pre-NOTCH Expression and Processing","TP53"
"TP53 Regulates Transcription of Cell Death Genes","TP53AIP1"
"SUMO E3 ligases SUMOylate target proteins","TP53BP1"
"TP53 Regulates Transcription of Cell Death Genes","TP53BP2"
"Intrinsic Pathway for Apoptosis","TP53BP2"
"TP53 Regulates Transcription of Cell Death Genes","TP53I3"
"Regulation of TP53 Activity through Phosphorylation","TP53INP1"
"TP53 Regulates Transcription of Cell Death Genes","TP53INP1"
"Regulation of TP53 Activity through Phosphorylation","TP53RK"
"TP53 Regulates Transcription of Cell Death Genes","TP63"
"Intrinsic Pathway for Apoptosis","TP63"
"TP53 Regulates Metabolic Genes","TP63"
"Intrinsic Pathway for Apoptosis","TP73"
"TP53 Regulates Transcription of Cell Death Genes","TP73"
"trans-Golgi Network Vesicle Budding","TPD52"
"trans-Golgi Network Vesicle Budding","TPD52L1"
"Amine-derived hormones","TPH1"
"Amine-derived hormones","TPH2"
"Glucose metabolism","TPI1"
"Metabolism of water-soluble vitamins and cofactors","TPK1"
"Phase II conjugation","TPMT"
"Amine-derived hormones","TPO"
"Unfolded Protein Response (UPR)","TPP1"
"Cellular response to heat stress","TPR"
"ISG15 antiviral mechanism","TPR"
"SUMO E3 ligases SUMOylate target proteins","TPR"
"Activation of Matrix Metalloproteinases","TPSAB1"
"PI Metabolism","TPTE"
"PI Metabolism","TPTE2"
"Regulation of TP53 Activity through Phosphorylation","TPX2"
"Costimulation by the CD28 family","TRAC"
"Caspase activation via extrinsic apoptotic signalig pathway","TRADD"
"Death Receptor Signalling","TRADD"
"Death Receptor Signalling","TRAF1"
"RIG-I/MDA5 mediated induction of IFN-alpha/beta pathways","TRAF2"
"Death Receptor Signalling","TRAF2"
"Caspase activation via extrinsic apoptotic signalig pathway","TRAF2"
"MyD88-independent TLR3/TLR4 cascade","TRAF3"
"RIG-I/MDA5 mediated induction of IFN-alpha/beta pathways","TRAF3"
"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways","TRAF6"
"p75 NTR receptor-mediated signalling","TRAF6"
"MyD88-independent TLR3/TLR4 cascade","TRAF6"
"CLEC7A (Dectin-1) signaling","TRAF6"
"RIG-I/MDA5 mediated induction of IFN-alpha/beta pathways","TRAF6"
"COPII (Coat Protein 2) Mediated Vesicle Transport","TRAPPC1"
"COPII (Coat Protein 2) Mediated Vesicle Transport","TRAPPC10"
"COPII (Coat Protein 2) Mediated Vesicle Transport","TRAPPC2"
"COPII (Coat Protein 2) Mediated Vesicle Transport","TRAPPC2L"
"COPII (Coat Protein 2) Mediated Vesicle Transport","TRAPPC3"
"COPII (Coat Protein 2) Mediated Vesicle Transport","TRAPPC4"
"Non-integrin membrane-ECM interactions","TRAPPC4"
"COPII (Coat Protein 2) Mediated Vesicle Transport","TRAPPC5"
"COPII (Coat Protein 2) Mediated Vesicle Transport","TRAPPC6A"
"COPII (Coat Protein 2) Mediated Vesicle Transport","TRAPPC6B"
"COPII (Coat Protein 2) Mediated Vesicle Transport","TRAPPC9"
"Negative regulation of the PI3K/AKT network","TRAT1"
"Costimulation by the CD28 family","TRBC1"
"Costimulation by the CD28 family","TRBV12-3"
"Semaphorin interactions","TREM2"
"Cytosolic sensors of pathogen-associated DNA","TREX1"
"TP53 Regulates Transcription of Cell Death Genes","TRIAP1"
"Negative regulation of the PI3K/AKT network","TRIB3"
"Costimulation by the CD28 family","TRIB3"
"Interferon gamma signaling","TRIM10"
"Interferon gamma signaling","TRIM14"
"Interferon gamma signaling","TRIM17"
"Interferon gamma signaling","TRIM2"
"Cytosolic sensors of pathogen-associated DNA","TRIM21"
"Interferon gamma signaling","TRIM21"
"Interferon gamma signaling","TRIM22"
"Signaling by FGFR in disease","TRIM24"
"RIG-I/MDA5 mediated induction of IFN-alpha/beta pathways","TRIM25"
"ISG15 antiviral mechanism","TRIM25"
"Interferon gamma signaling","TRIM25"
"Interferon gamma signaling","TRIM26"
"Interferon gamma signaling","TRIM29"
"Interferon gamma signaling","TRIM3"
"Interferon gamma signaling","TRIM31"
"Cytosolic sensors of pathogen-associated DNA","TRIM32"
"Signaling by TGF-beta Receptor Complex","TRIM33"
"Interferon gamma signaling","TRIM34"
"Interferon gamma signaling","TRIM35"
"Interferon gamma signaling","TRIM38"
"Interferon gamma signaling","TRIM45"
"Interferon gamma signaling","TRIM46"
"Interferon gamma signaling","TRIM48"
"Interferon gamma signaling","TRIM5"
"Cytosolic sensors of pathogen-associated DNA","TRIM56"
"Interferon gamma signaling","TRIM6"
"Interferon gamma signaling","TRIM62"
"Interferon gamma signaling","TRIM68"
"Interferon gamma signaling","TRIM8"
"Netrin-1 signaling","TRIO"
"p75 NTR receptor-mediated signalling","TRIO"
"Phase II conjugation","TRMT112"
"Netrin-1 signaling","TRPC1"
"Effects of PIP2 hydrolysis","TRPC3"
"Platelet homeostasis","TRPC3"
"Netrin-1 signaling","TRPC3"
"Netrin-1 signaling","TRPC4"
"Netrin-1 signaling","TRPC5"
"Effects of PIP2 hydrolysis","TRPC6"
"Netrin-1 signaling","TRPC6"
"Platelet homeostasis","TRPC6"
"Effects of PIP2 hydrolysis","TRPC7"
"Netrin-1 signaling","TRPC7"
"Platelet homeostasis","TRPC7"
"TP53 Regulates Metabolic Genes","TSC1"
"Macroautophagy","TSC1"
"TP53 Regulates Metabolic Genes","TSC2"
"Macroautophagy","TSC2"
"Transcriptional regulation of pluripotent stem cells","TSC22D1"
"Endosomal Sorting Complex Required For Transport (ESCRT)","TSG101"
"Amine-derived hormones","TSHB"
"Peptide hormone metabolism","TSHB"
"Trafficking of AMPA receptors","TSPAN7"
"Unfolded Protein Response (UPR)","TSPYL2"
"Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein","TSTA3"
"Regulation of TP53 Activity through Methylation","TTC5"
"Diseases of metabolism","TTF1"
"Surfactant metabolism","TTF1"
"Amyloid fiber formation","TTR"
"Visual phototransduction","TTR"
"Non-integrin membrane-ECM interactions","TTR"
"Miscellaneous transport and binding events","TUSC3"
"Detoxification of Reactive Oxygen Species","TXN"
"Oxidative Stress Induced Senescence","TXN"
"TP53 Regulates Metabolic Genes","TXN"
"Metabolism of nucleotides","TXN"
"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways","TXN"
"Detoxification of Reactive Oxygen Species","TXN2"
"trans-Golgi Network Vesicle Budding","TXNDC5"
"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways","TXNIP"
"Metabolism of nucleotides","TXNRD1"
"TP53 Regulates Metabolic Genes","TXNRD1"
"Detoxification of Reactive Oxygen Species","TXNRD1"
"Uptake and actions of bacterial toxins","TXNRD1"
"Detoxification of Reactive Oxygen Species","TXNRD2"
"Interleukin-6 family signaling","TYK2"
"Interferon alpha/beta signaling","TYK2"
"Metabolism of nucleotides","TYMP"
"Metabolism of nucleotides","TYMS"
"Semaphorin interactions","TYROBP"
"Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein","UAP1"
"CLEC7A (Dectin-1) signaling","UBA3"
"RIG-I/MDA5 mediated induction of IFN-alpha/beta pathways","UBA52"
"Signaling by TGF-beta Receptor Complex","UBA52"
"G1 Phase","UBA52"
"Circadian Clock","UBA52"
"MyD88-independent TLR3/TLR4 cascade","UBA52"
"CLEC7A (Dectin-1) signaling","UBA52"
"Pink/Parkin Mediated Mitophagy","UBA52"
"Endosomal Sorting Complex Required For Transport (ESCRT)","UBA52"
"Regulation of FZD by ubiquitination","UBA52"
"EGFR downregulation","UBA52"
"Regulation of TP53 Expression and Degradation","UBA52"
"Regulation of Hypoxia-inducible Factor (HIF) by oxygen","UBA52"
"Deactivation of the beta-catenin transactivating complex","UBA52"
"ISG15 antiviral mechanism","UBA52"
"Diseases of metabolism","UBA52"
"Amyloid fiber formation","UBA52"
"Regulation of TP53 Activity through Phosphorylation","UBA52"
"Negative regulation of MAPK pathway","UBA52"
"Signaling by NOTCH1","UBA52"
"Cytosolic sensors of pathogen-associated DNA","UBA52"
"Death Receptor Signalling","UBA52"
"Oxidative Stress Induced Senescence","UBA52"
"Signaling by ERBB2","UBA52"
"Regulation of TP53 Activity through Methylation","UBA52"
"Signaling by PTK6","UBA52"
"p75 NTR receptor-mediated signalling","UBA52"
"Glucose metabolism","UBA52"
"ISG15 antiviral mechanism","UBA7"
"RIG-I/MDA5 mediated induction of IFN-alpha/beta pathways","UBA7"
"Circadian Clock","UBB"
"Cellular response to heat stress","UBB"
"Amyloid fiber formation","UBB"
"Death Receptor Signalling","UBB"
"Signaling by ERBB2","UBB"
"Regulation of TP53 Activity through Phosphorylation","UBB"
"Oxidative Stress Induced Senescence","UBB"
"Signaling by NOTCH1","UBB"
"Signaling by TGF-beta Receptor Complex","UBB"
"Pink/Parkin Mediated Mitophagy","UBB"
"p75 NTR receptor-mediated signalling","UBB"
"MyD88-independent TLR3/TLR4 cascade","UBB"
"Regulation of Hypoxia-inducible Factor (HIF) by oxygen","UBB"
"Regulation of FZD by ubiquitination","UBB"
"RIG-I/MDA5 mediated induction of IFN-alpha/beta pathways","UBB"
"EGFR downregulation","UBB"
"Regulation of TP53 Activity through Methylation","UBB"
"Endosomal Sorting Complex Required For Transport (ESCRT)","UBB"
"Glucose metabolism","UBB"
"CLEC7A (Dectin-1) signaling","UBB"
"Cytosolic sensors of pathogen-associated DNA","UBB"
"ISG15 antiviral mechanism","UBB"
"Negative regulation of MAPK pathway","UBB"
"Signaling by PTK6","UBB"
"Diseases of metabolism","UBB"
"Regulation of TP53 Expression and Degradation","UBB"
"Deactivation of the beta-catenin transactivating complex","UBB"
"G1 Phase","UBB"
"CLEC7A (Dectin-1) signaling","UBC"
"Endosomal Sorting Complex Required For Transport (ESCRT)","UBC"
"Regulation of TP53 Expression and Degradation","UBC"
"Regulation of TP53 Activity through Methylation","UBC"
"Negative regulation of MAPK pathway","UBC"
"Signaling by TGF-beta Receptor Complex","UBC"
"Cytosolic sensors of pathogen-associated DNA","UBC"
"Signaling by NOTCH1","UBC"
"RIG-I/MDA5 mediated induction of IFN-alpha/beta pathways","UBC"
"Regulation of FZD by ubiquitination","UBC"
"Regulation of Hypoxia-inducible Factor (HIF) by oxygen","UBC"
"Death Receptor Signalling","UBC"
"Diseases of metabolism","UBC"
"MyD88-independent TLR3/TLR4 cascade","UBC"
"EGFR downregulation","UBC"
"Circadian Clock","UBC"
"Signaling by ERBB2","UBC"
"Deactivation of the beta-catenin transactivating complex","UBC"
"Amyloid fiber formation","UBC"
"Pink/Parkin Mediated Mitophagy","UBC"
"Glucose metabolism","UBC"
"G1 Phase","UBC"
"Regulation of TP53 Activity through Phosphorylation","UBC"
"Oxidative Stress Induced Senescence","UBC"
"ISG15 antiviral mechanism","UBC"
"Signaling by PTK6","UBC"
"p75 NTR receptor-mediated signalling","UBC"
"CLEC7A (Dectin-1) signaling","UBE2D1"
"MyD88-independent TLR3/TLR4 cascade","UBE2D1"
"Signaling by BMP","UBE2D1"
"RIG-I/MDA5 mediated induction of IFN-alpha/beta pathways","UBE2D1"
"Signaling by TGF-beta Receptor Complex","UBE2D1"
"Regulation of Hypoxia-inducible Factor (HIF) by oxygen","UBE2D1"
"Regulation of Hypoxia-inducible Factor (HIF) by oxygen","UBE2D2"
"RIG-I/MDA5 mediated induction of IFN-alpha/beta pathways","UBE2D2"
"MyD88-independent TLR3/TLR4 cascade","UBE2D2"
"CLEC7A (Dectin-1) signaling","UBE2D2"
"RIG-I/MDA5 mediated induction of IFN-alpha/beta pathways","UBE2D3"
"Regulation of Hypoxia-inducible Factor (HIF) by oxygen","UBE2D3"
"Signaling by TGF-beta Receptor Complex","UBE2D3"
"Signaling by BMP","UBE2D3"
"MyD88-independent TLR3/TLR4 cascade","UBE2D3"
"ISG15 antiviral mechanism","UBE2E1"
"SUMO E3 ligases SUMOylate target proteins","UBE2I"
"RIG-I/MDA5 mediated induction of IFN-alpha/beta pathways","UBE2K"
"RIG-I/MDA5 mediated induction of IFN-alpha/beta pathways","UBE2L6"
"Amyloid fiber formation","UBE2L6"
"ISG15 antiviral mechanism","UBE2L6"
"Signaling by TGF-beta Receptor Complex","UBE2M"
"CLEC7A (Dectin-1) signaling","UBE2M"
"CLEC7A (Dectin-1) signaling","UBE2N"
"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways","UBE2N"
"MyD88-independent TLR3/TLR4 cascade","UBE2N"
"ISG15 antiviral mechanism","UBE2N"
"MyD88-independent TLR3/TLR4 cascade","UBE2V1"
"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways","UBE2V1"
"CLEC7A (Dectin-1) signaling","UBE2V1"
"Signaling by TGF-beta Receptor Complex","UCHL5"
"Metabolism of nucleotides","UCK1"
"Metabolism of nucleotides","UCK2"
"Sphingolipid metabolism","UGCG"
"Phase II conjugation","UGDH"
"N-glycan trimming in the ER and Calnexin/Calreticulin cycle","UGGT1"
"N-glycan trimming in the ER and Calnexin/Calreticulin cycle","UGGT2"
"Phase II conjugation","UGP2"
"Glucose metabolism","UGP2"
"Phase II conjugation","UGT1A1"
"Metabolism of porphyrins","UGT1A1"
"Phase II conjugation","UGT1A3"
"Metabolism of porphyrins","UGT1A4"
"Phase II conjugation","UGT1A4"
"Phase II conjugation","UGT1A5"
"Phase II conjugation","UGT1A6"
"Phase II conjugation","UGT1A7"
"Phase II conjugation","UGT1A8"
"Phase II conjugation","UGT1A9"
"Phase II conjugation","UGT2A1"
"Phase II conjugation","UGT2B10"
"Phase II conjugation","UGT2B11"
"Phase II conjugation","UGT2B15"
"Phase II conjugation","UGT2B17"
"Phase II conjugation","UGT2B28"
"Phase II conjugation","UGT2B4"
"Phase II conjugation","UGT2B7"
"Sphingolipid metabolism","UGT8"
"Macroautophagy","ULK1"
"Metabolism of nucleotides","UMPS"
"Neurotransmitter Release Cycle","UNC13B"
"Netrin-1 signaling","UNC5A"
"Caspase activation via extrinsic apoptotic signalig pathway","UNC5A"
"Netrin-1 signaling","UNC5B"
"Caspase activation via extrinsic apoptotic signalig pathway","UNC5B"
"Netrin-1 signaling","UNC5C"
"Netrin-1 signaling","UNC5D"
"Metabolism of nucleotides","UPB1"
"Metabolism of nucleotides","UPP1"
"Metabolism of nucleotides","UPP2"
"Histidine, lysine, phenylalanine, tyrosine, proline and tryptophan catabolism","UROC1"
